INCIDENT_KEY,YEAR,Month
1,2017,June
1,2017,June
1,2017,June
1,2017,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2018,June
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2006,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2007,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2008,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2009,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2010,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2011,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2012,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2013,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2014,July
1,2015,July
1,2015,July
1,2015,July
1,2015,July
1,2015,July
1,2015,July
